ORIGEM;UF_O;DESTINO;UF_D;MáxDePT1;MáxDePT2;
RIO DE JANEIRO;RJ;ITAQUAQUECETUBA;SP;24;96;
RIO DE JANEIRO;RJ;ITATIBA;SP;25;120;
RIO DE JANEIRO;RJ;ITUVERAVA;SP;24;120;
RIO DE JANEIRO;RJ;JABOTICABAL;SP;27;120;
RIO DE JANEIRO;RJ;JACAREI;SP;24;96;
RIO DE JANEIRO;RJ;JAGUARIUNA;SP;28;120;
RIO DE JANEIRO;RJ;JALES;SP;63;192;
RIO DE JANEIRO;RJ;JANDIRA;SP;24;120;
RIO DE JANEIRO;RJ;JARDINOPOLIS;SP;38;144;
RIO DE JANEIRO;RJ;JAU;SP;37;144;
RIO DE JANEIRO;RJ;JUNDIAI;SP;24;120;
RIO DE JANEIRO;RJ;JUNQUEIROPOLIS;SP;51;192;
RIO DE JANEIRO;RJ;JUQUIA;SP;30;144;
RIO DE JANEIRO;RJ;LEME;SP;30;144;
RIO DE JANEIRO;RJ;LIMEIRA;SP;29;120;
RIO DE JANEIRO;RJ;LINS;SP;40;144;
RIO DE JANEIRO;RJ;LORENA;SP;24;96;
RIO DE JANEIRO;RJ;MAIRIPORA;SP;25;120;
RIO DE JANEIRO;RJ;MARILIA;SP;44;0;
RIO DE JANEIRO;RJ;MATAO;SP;36;144;
RIO DE JANEIRO;RJ;MAUA;SP;24;96;
RIO DE JANEIRO;RJ;MIRANDOPOLIS;SP;51;192;
RIO DE JANEIRO;RJ;MIRASSOL;SP;45;192;
RIO DE JANEIRO;RJ;MOCOCA;SP;41;192;
RIO DE JANEIRO;RJ;MOGI DAS CRUZES;SP;24;96;
RIO DE JANEIRO;RJ;MOGI GUACU;SP;25;120;
RIO DE JANEIRO;RJ;MOJI MIRIM;SP;28;120;
RIO DE JANEIRO;RJ;MONGAGUA;SP;30;144;
RIO DE JANEIRO;RJ;MONTE ALTO;SP;45;192;
RIO DE JANEIRO;RJ;MONTE AZUL PAULISTA;SP;46;192;
RIO DE JANEIRO;RJ;NOVA ODESSA;SP;27;120;
RIO DE JANEIRO;RJ;NOVO HORIZONTE;SP;41;192;
RIO DE JANEIRO;RJ;OLIMPIA;SP;43;192;
RIO DE JANEIRO;RJ;ORLANDIA;SP;43;192;
RIO DE JANEIRO;RJ;OSASCO;SP;24;120;
RIO DE JANEIRO;RJ;OURINHOS;SP;43;192;
RIO DE JANEIRO;RJ;PENAPOLIS;SP;49;192;
RIO DE JANEIRO;RJ;PEREIRA BARRETO;SP;55;192;
RIO DE JANEIRO;RJ;PERUIBE;SP;24;120;
RIO DE JANEIRO;RJ;PINDAMONHANGABA;SP;24;96;
RIO DE JANEIRO;RJ;PINHALZINHO;SP;27;120;
RIO DE JANEIRO;RJ;PIRACICABA;SP;28;120;
RIO DE JANEIRO;RJ;POA;SP;24;96;
RIO DE JANEIRO;RJ;PORTO FERREIRA;SP;30;120;
RIO DE JANEIRO;RJ;PRAIA GRANDE;SP;30;144;
RIO DE JANEIRO;RJ;RIBEIRAO PRETO;SP;37;72;
RIO DE JANEIRO;RJ;RIO CLARO;SP;29;120;
RIO DE JANEIRO;RJ;RIO GRANDE DA SERRA;SP;29;120;
RIO DE JANEIRO;RJ;SANTA BARBARA DOESTE;SP;27;120;
RIO DE JANEIRO;RJ;SANTA FE DO SUL;SP;54;192;
RIO DE JANEIRO;RJ;SANTA ISABEL;SP;24;96;
RIO DE JANEIRO;RJ;SANTA RITA DO PASSA QUATR;SP;34;144;
RIO DE JANEIRO;RJ;SANTO ANDRE;SP;24;96;
RIO DE JANEIRO;RJ;SANTOS;SP;26;120;
RIO DE JANEIRO;RJ;SAO BERNARDO DO CAMPO;SP;24;144;
RIO DE JANEIRO;RJ;SAO CAETANO DO SUL;SP;24;96;
RIO DE JANEIRO;RJ;SAO CARLOS;SP;33;144;
RIO DE JANEIRO;RJ;SAO JOAO DA BOA VISTA;SP;31;144;
RIO DE JANEIRO;RJ;SAO JOAQUIM DA BARRA;SP;35;144;
RIO DE JANEIRO;RJ;SAO JOSE DO RIO PARDO;SP;28;0;
RIO DE JANEIRO;RJ;SAO JOSE DO RIO PRETO;SP;44;192;
RIO DE JANEIRO;RJ;SAO JOSE DOS CAMPOS;SP;24;96;
RIO DE JANEIRO;RJ;SAO PAULO;SP;24;96;
RIO DE JANEIRO;RJ;SAO PEDRO;SP;27;120;
RIO DE JANEIRO;RJ;SAO ROQUE;SP;27;120;
RIO DE JANEIRO;RJ;SAO SEBASTIAO;SP;1;48;
RIO DE JANEIRO;RJ;SAO VICENTE;SP;28;120;
RIO DE JANEIRO;RJ;SERTAOZINHO;SP;45;192;
RIO DE JANEIRO;RJ;SOROCABA;SP;26;120;
RIO DE JANEIRO;RJ;SUMARE;SP;28;120;
RIO DE JANEIRO;RJ;SUZANO;SP;24;96;
RIO DE JANEIRO;RJ;TABOAO DA SERRA;SP;24;120;
RIO DE JANEIRO;RJ;TAQUARITINGA;SP;36;144;
RIO DE JANEIRO;RJ;TATUI;SP;28;120;
RIO DE JANEIRO;RJ;TAUBATE;SP;24;120;
RIO DE JANEIRO;RJ;TREMEMBE;SP;27;120;
RIO DE JANEIRO;RJ;UBATUBA;SP;24;96;
RIO DE JANEIRO;RJ;VALPARAISO;SP;50;192;
RIO DE JANEIRO;RJ;VARGEM GRANDE PAULISTA;SP;26;120;
RIO DE JANEIRO;RJ;VINHEDO;SP;25;120;
RIO DE JANEIRO;RJ;VIRADOURO;SP;40;144;
RIO DE JANEIRO;RJ;VOTUPORANGA;SP;48;192;
RIO DE JANEIRO;RJ;PALMAS;TO;98;192;
SANTA MARIA MADALENA;RJ;RIO DE JANEIRO;RJ;4;72;
SANTA MARIA MADALENA;RJ;TRES RIOS;RJ;3;72;
SANTA MARIA MADALENA;RJ;ARARAQUARA;SP;43;0;
SANTA MARIA MADALENA;RJ;ARARAS;SP;37;0;
SANTA MARIA MADALENA;RJ;CORDEIROPOLIS;SP;37;144;
SANTO ANTONIO DE PADUA;RJ;MONTES CLAROS;MG;41;0;
SANTO ANTONIO DE PADUA;RJ;RIO DE JANEIRO;RJ;5;72;
SANTO ANTONIO DE PADUA;RJ;TRES RIOS;RJ;3;72;
SANTO ANTONIO DE PADUA;RJ;ARACATUBA;SP;55;0;
SANTO ANTONIO DE PADUA;RJ;ARARAQUARA;SP;41;0;
SANTO ANTONIO DE PADUA;RJ;ARARAS;SP;36;0;
SANTO ANTONIO DE PADUA;RJ;CORDEIROPOLIS;SP;36;144;
SANTO ANTONIO DE PADUA;RJ;SAO BERNARDO DO CAMPO;SP;31;0;
SANTO ANTONIO DE PADUA;RJ;SAO JOSE DO RIO PARDO;SP;34;0;
SAO FIDELIS;RJ;MONTES CLAROS;MG;45;0;
SAO FIDELIS;RJ;CURITIBA;PR;58;72;
SAO FIDELIS;RJ;RIO DE JANEIRO;RJ;5;72;
SAO FIDELIS;RJ;TRES RIOS;RJ;4;72;
SAO FIDELIS;RJ;ARACATUBA;SP;58;0;
SAO FIDELIS;RJ;ARARAQUARA;SP;45;0;
SAO FIDELIS;RJ;ARARAS;SP;40;0;
SAO FIDELIS;RJ;CACAPAVA;SP;27;0;
SAO FIDELIS;RJ;CORDEIROPOLIS;SP;39;144;
SAO FIDELIS;RJ;MARILIA;SP;54;0;
SAO FIDELIS;RJ;RIBEIRAO PRETO;SP;49;120;
SAO FIDELIS;RJ;SAO BERNARDO DO CAMPO;SP;34;0;
SAO FIDELIS;RJ;SAO JOSE DO RIO PARDO;SP;37;0;
SAO FRANCISCO DE ITABAPOA;RJ;RIO DE JANEIRO;RJ;6;96;
SAO FRANCISCO DE ITABAPOA;RJ;ARARAS;SP;43;0;
SAO GONCALO;RJ;MONTES CLAROS;MG;44;0;
SAO GONCALO;RJ;RIO DE JANEIRO;RJ;1;48;
SAO GONCALO;RJ;TRES RIOS;RJ;3;72;
SAO GONCALO;RJ;ARACATUBA;SP;49;0;
SAO GONCALO;RJ;ARARAQUARA;SP;35;0;
SAO GONCALO;RJ;ARARAS;SP;30;0;
SAO GONCALO;RJ;CACAPAVA;SP;6;0;
SAO GONCALO;RJ;CORDEIROPOLIS;SP;30;120;
SAO GONCALO;RJ;RIBEIRAO PRETO;SP;38;72;
SAO GONCALO;RJ;SAO BERNARDO DO CAMPO;SP;25;0;
SAO GONCALO;RJ;SAO JOSE DO RIO PARDO;SP;29;0;
SAO JOAO DA BARRA;RJ;RIO DE JANEIRO;RJ;6;96;
SAO JOAO DA BARRA;RJ;TRES RIOS;RJ;6;96;
SAO JOAO DA BARRA;RJ;ARARAQUARA;SP;49;0;
SAO JOAO DA BARRA;RJ;ARARAS;SP;44;0;
SAO JOAO DA BARRA;RJ;CORDEIROPOLIS;SP;44;192;
SAO JOAO DE MERITI;RJ;FEIRA DE SANTANA;BA;76;0;
SAO JOAO DE MERITI;RJ;ITABUNA;BA;64;0;
SAO JOAO DE MERITI;RJ;ITUIUTABA;MG;54;0;
SAO JOAO DE MERITI;RJ;MONTES CLAROS;MG;43;0;
SAO JOAO DE MERITI;RJ;JABOATAO DOS GUARARAPES;PE;112;192;
SAO JOAO DE MERITI;RJ;CURITIBA;PR;43;72;
SAO JOAO DE MERITI;RJ;RIO DE JANEIRO;RJ;1;48;
SAO JOAO DE MERITI;RJ;TRES RIOS;RJ;3;72;
SAO JOAO DE MERITI;RJ;CARAZINHO;RS;73;0;
SAO JOAO DE MERITI;RJ;ARACATUBA;SP;47;0;
SAO JOAO DE MERITI;RJ;ARARAQUARA;SP;33;0;
SAO JOAO DE MERITI;RJ;ARARAS;SP;28;0;
SAO JOAO DE MERITI;RJ;CACAPAVA;SP;6;0;
SAO JOAO DE MERITI;RJ;CORDEIROPOLIS;SP;28;120;
SAO JOAO DE MERITI;RJ;MARILIA;SP;43;0;
SAO JOAO DE MERITI;RJ;RIBEIRAO PRETO;SP;36;72;
SAO JOAO DE MERITI;RJ;SAO BERNARDO DO CAMPO;SP;24;0;
SAO JOAO DE MERITI;RJ;SAO JOSE DO RIO PARDO;SP;27;0;
SAO JOSE DE UBA;RJ;ARARAS;SP;38;0;
SAO JOSE DO VALE DO RIO P;RJ;RIO DE JANEIRO;RJ;3;72;
SAO JOSE DO VALE DO RIO P;RJ;TRES RIOS;RJ;2;48;
SAO JOSE DO VALE DO RIO P;RJ;ARARAQUARA;SP;38;0;
SAO JOSE DO VALE DO RIO P;RJ;ARARAS;SP;32;0;
SAO JOSE DO VALE DO RIO P;RJ;CORDEIROPOLIS;SP;33;144;
SAO PEDRO DA ALDEIA;RJ;CASTRO ALVES;BA;72;192;
SAO PEDRO DA ALDEIA;RJ;JABOATAO DOS GUARARAPES;PE;125;192;
SAO PEDRO DA ALDEIA;RJ;RIO DE JANEIRO;RJ;3;72;
SAO PEDRO DA ALDEIA;RJ;TRES RIOS;RJ;5;72;
SAO PEDRO DA ALDEIA;RJ;ARARAQUARA;SP;41;0;
SAO PEDRO DA ALDEIA;RJ;ARARAS;SP;36;0;
SAO PEDRO DA ALDEIA;RJ;CORDEIROPOLIS;SP;36;144;
SAO PEDRO DA ALDEIA;RJ;RIBEIRAO PRETO;SP;44;120;
SAO SEBASTIAO DO ALTO;RJ;ARARAS;SP;37;0;
SAPUCAIA;RJ;ITABUNA;BA;57;0;
SAPUCAIA;RJ;CONTAGEM;MG;6;96;
SAPUCAIA;RJ;ITUIUTABA;MG;51;0;
SAPUCAIA;RJ;MONTES CLAROS;MG;39;0;
SAPUCAIA;RJ;JABOATAO DOS GUARARAPES;PE;120;192;
SAPUCAIA;RJ;RIO DE JANEIRO;RJ;3;72;
SAPUCAIA;RJ;TRES RIOS;RJ;1;48;
SAPUCAIA;RJ;ARACATUBA;SP;50;0;
SAPUCAIA;RJ;ARARAQUARA;SP;36;0;
SAPUCAIA;RJ;ARARAS;SP;31;0;
SAPUCAIA;RJ;CACAPAVA;SP;6;0;
SAPUCAIA;RJ;CORDEIROPOLIS;SP;31;144;
SAPUCAIA;RJ;RIBEIRAO PRETO;SP;40;120;
SAPUCAIA;RJ;SAO BERNARDO DO CAMPO;SP;26;0;
SAPUCAIA;RJ;SAO JOSE DO RIO PARDO;SP;30;0;
SAQUAREMA;RJ;MONTES CLAROS;MG;49;0;
SAQUAREMA;RJ;RIO DE JANEIRO;RJ;2;72;
SAQUAREMA;RJ;TRES RIOS;RJ;4;72;
SAQUAREMA;RJ;ARACATUBA;SP;53;0;
SAQUAREMA;RJ;ARARAQUARA;SP;40;0;
SAQUAREMA;RJ;ARARAS;SP;34;0;
SAQUAREMA;RJ;CORDEIROPOLIS;SP;34;144;
SAQUAREMA;RJ;RIBEIRAO PRETO;SP;42;120;
SAQUAREMA;RJ;SAO BERNARDO DO CAMPO;SP;29;0;
SAQUAREMA;RJ;SAO JOSE DO RIO PARDO;SP;34;0;
SEROPEDICA;RJ;RIO DE JANEIRO;RJ;2;48;
SEROPEDICA;RJ;TRES RIOS;RJ;3;72;
SEROPEDICA;RJ;ARARAQUARA;SP;31;0;
SEROPEDICA;RJ;ARARAS;SP;26;0;
SEROPEDICA;RJ;CORDEIROPOLIS;SP;26;120;
SEROPEDICA;RJ;RIBEIRAO PRETO;SP;34;72;
SILVA JARDIM;RJ;RIO DE JANEIRO;RJ;2;72;
SILVA JARDIM;RJ;TRES RIOS;RJ;4;72;
SILVA JARDIM;RJ;ARARAQUARA;SP;39;0;
SILVA JARDIM;RJ;ARARAS;SP;34;0;
SILVA JARDIM;RJ;CORDEIROPOLIS;SP;34;144;
SILVA JARDIM;RJ;SAO BERNARDO DO CAMPO;SP;29;0;
SUMIDOURO;RJ;ARARAS;SP;34;0;
TANGUA;RJ;RIO DE JANEIRO;RJ;2;48;
TANGUA;RJ;TRES RIOS;RJ;3;72;
TANGUA;RJ;ARARAQUARA;SP;37;0;
TANGUA;RJ;ARARAS;SP;32;0;
TANGUA;RJ;CORDEIROPOLIS;SP;31;144;
TERESOPOLIS;RJ;MONTES CLAROS;MG;41;0;
TERESOPOLIS;RJ;RIO DE JANEIRO;RJ;2;72;
TERESOPOLIS;RJ;TRES RIOS;RJ;2;72;
TERESOPOLIS;RJ;ARARAQUARA;SP;37;0;
TERESOPOLIS;RJ;ARARAS;SP;31;0;
TERESOPOLIS;RJ;CACAPAVA;SP;24;0;
TERESOPOLIS;RJ;CORDEIROPOLIS;SP;31;144;
TERESOPOLIS;RJ;RIBEIRAO PRETO;SP;40;120;
TERESOPOLIS;RJ;SAO BERNARDO DO CAMPO;SP;26;0;
TERESOPOLIS;RJ;SAO JOSE DO RIO PARDO;SP;30;0;
TRAJANO DE MORAIS;RJ;RIO DE JANEIRO;RJ;4;72;
TRAJANO DE MORAIS;RJ;ARARAS;SP;37;0;
TRES RIOS;RJ;CAMPO GRANDE;AL;93;0;
TRES RIOS;RJ;MACEIO;AL;99;0;
TRES RIOS;RJ;MANAUS;AM;415;0;
TRES RIOS;RJ;CAMACARI;BA;76;0;
TRES RIOS;RJ;FEIRA DE SANTANA;BA;71;0;
TRES RIOS;RJ;ILHEUS;BA;61;0;
TRES RIOS;RJ;ITABUNA;BA;60;0;
TRES RIOS;RJ;JUAZEIRO;BA;89;0;
TRES RIOS;RJ;LAURO DE FREITAS;BA;77;0;
TRES RIOS;RJ;SALVADOR;BA;76;0;
TRES RIOS;RJ;SIMOES FILHO;BA;75;0;
TRES RIOS;RJ;VITORIA DA CONQUISTA;BA;51;0;
TRES RIOS;RJ;AQUIRAZ;CE;124;0;
TRES RIOS;RJ;FORTALEZA;CE;124;0;
TRES RIOS;RJ;JUAZEIRO DO NORTE;CE;101;192;
TRES RIOS;RJ;MARACANAU;CE;124;0;
TRES RIOS;RJ;SOBRAL;CE;129;0;
TRES RIOS;RJ;BRASILIA;DF;53;192;
TRES RIOS;RJ;ALEGRE;ES;6;96;
TRES RIOS;RJ;ALFREDO CHAVES;ES;24;96;
TRES RIOS;RJ;ANCHIETA;ES;24;96;
TRES RIOS;RJ;APIACA;ES;4;72;
TRES RIOS;RJ;ARACRUZ;ES;27;120;
TRES RIOS;RJ;ATILIO VIVACQUA;ES;6;96;
TRES RIOS;RJ;BAIXO GUANDU;ES;26;120;
TRES RIOS;RJ;BARRA DE SAO FRANCISCO;ES;33;144;
TRES RIOS;RJ;BOA ESPERANCA;ES;35;144;
TRES RIOS;RJ;CACHOEIRO DE ITAPEMIRIM;ES;6;96;
TRES RIOS;RJ;CARIACICA;ES;24;96;
TRES RIOS;RJ;CASTELO;ES;24;96;
TRES RIOS;RJ;COLATINA;ES;28;120;
TRES RIOS;RJ;CONCEICAO DA BARRA;ES;35;144;
TRES RIOS;RJ;CONCEICAO DO CASTELO;ES;24;96;
TRES RIOS;RJ;DIVINO DE SAO LOURENCO;ES;6;96;
TRES RIOS;RJ;DOMINGOS MARTINS;ES;24;120;
TRES RIOS;RJ;DORES DO RIO PRETO;ES;6;96;
TRES RIOS;RJ;ECOPORANGA;ES;35;144;
TRES RIOS;RJ;FUNDAO;ES;25;120;
TRES RIOS;RJ;GUACUI;ES;5;72;
TRES RIOS;RJ;GUARAPARI;ES;24;96;
TRES RIOS;RJ;IBATIBA;ES;24;96;
TRES RIOS;RJ;IBIRACU;ES;26;120;
TRES RIOS;RJ;ICONHA;ES;6;96;
TRES RIOS;RJ;ITAGUACU;ES;28;120;
TRES RIOS;RJ;ITAPEMIRIM;ES;24;96;
TRES RIOS;RJ;ITARANA;ES;26;120;
TRES RIOS;RJ;IUNA;ES;24;96;
TRES RIOS;RJ;JERONIMO MONTEIRO;ES;6;96;
TRES RIOS;RJ;JOAO NEIVA;ES;27;120;
TRES RIOS;RJ;LINHARES;ES;30;120;
TRES RIOS;RJ;MANTENOPOLIS;ES;31;144;
TRES RIOS;RJ;MARATAIZES;ES;6;96;
TRES RIOS;RJ;MARECHAL FLORIANO;ES;24;96;
TRES RIOS;RJ;MIMOSO DO SUL;ES;5;72;
TRES RIOS;RJ;MONTANHA;ES;38;144;
TRES RIOS;RJ;MUCURICI;ES;40;144;
TRES RIOS;RJ;MUNIZ FREIRE;ES;6;96;
TRES RIOS;RJ;MUQUI;ES;6;96;
TRES RIOS;RJ;NOVA VENECIA;ES;34;144;
TRES RIOS;RJ;PANCAS;ES;30;120;
TRES RIOS;RJ;PEDRO CANARIO;ES;36;144;
TRES RIOS;RJ;PINHEIROS;ES;36;144;
TRES RIOS;RJ;PIUMA;ES;24;96;
TRES RIOS;RJ;PRESIDENTE KENNEDY;ES;6;96;
TRES RIOS;RJ;RIO NOVO DO SUL;ES;6;96;
TRES RIOS;RJ;SANTA LEOPOLDINA;ES;24;120;
TRES RIOS;RJ;SANTA MARIA DE JETIBA;ES;24;120;
TRES RIOS;RJ;SANTA TERESA;ES;27;120;
TRES RIOS;RJ;SAO GABRIEL DA PALHA;ES;31;144;
TRES RIOS;RJ;SAO JOSE DO CALCADO;ES;5;72;
TRES RIOS;RJ;SAO MATEUS;ES;34;144;
TRES RIOS;RJ;SERRA;ES;24;120;
TRES RIOS;RJ;SOORETAMA;ES;32;144;
TRES RIOS;RJ;VENDA NOVA DO IMIGRANTE;ES;24;96;
TRES RIOS;RJ;VIANA;ES;24;96;
TRES RIOS;RJ;VILA VELHA;ES;24;96;
TRES RIOS;RJ;VITORIA;ES;24;96;
TRES RIOS;RJ;AGUAS LINDAS DE GOIAS;GO;54;192;
TRES RIOS;RJ;ANAPOLIS;GO;58;192;
TRES RIOS;RJ;APARECIDA DE GOIANIA;GO;58;192;
TRES RIOS;RJ;CALDAS NOVAS;GO;51;192;
TRES RIOS;RJ;CATALAO;GO;46;192;
TRES RIOS;RJ;GOIANIA;GO;59;192;
TRES RIOS;RJ;JATAI;GO;64;192;
TRES RIOS;RJ;RIO VERDE;GO;60;192;
TRES RIOS;RJ;SENADOR CANEDO;GO;59;192;
TRES RIOS;RJ;TRINDADE;GO;61;192;
TRES RIOS;RJ;VALPARAISO DE GOIAS;GO;51;192;
TRES RIOS;RJ;DAVINOPOLIS;MA;122;0;
TRES RIOS;RJ;SAO LUIS;MA;143;0;
TRES RIOS;RJ;ABAETE;MG;27;144;
TRES RIOS;RJ;ABRE CAMPO;MG;6;120;
TRES RIOS;RJ;ACAIACA;MG;6;120;
TRES RIOS;RJ;ACUCENA;MG;25;144;
TRES RIOS;RJ;AGUA COMPRIDA;MG;41;192;
TRES RIOS;RJ;AIMORES;MG;25;144;
TRES RIOS;RJ;ALEM PARAIBA;MG;2;72;
TRES RIOS;RJ;ALFENAS;MG;24;120;
TRES RIOS;RJ;ALFREDO VASCONCELOS;MG;3;96;
TRES RIOS;RJ;ALMENARA;MG;45;192;
TRES RIOS;RJ;ALPINOPOLIS;MG;25;144;
TRES RIOS;RJ;ALTEROSA;MG;24;144;
TRES RIOS;RJ;ALTO RIO DOCE;MG;4;96;
TRES RIOS;RJ;ANDRADAS;MG;25;144;
TRES RIOS;RJ;ARACAI;MG;24;120;
TRES RIOS;RJ;ARACUAI;MG;43;192;
TRES RIOS;RJ;ARAGUARI;MG;43;192;
TRES RIOS;RJ;ARAUJOS;MG;24;120;
TRES RIOS;RJ;ARAXA;MG;34;168;
TRES RIOS;RJ;ARCEBURGO;MG;28;144;
TRES RIOS;RJ;ARCOS;MG;24;120;
TRES RIOS;RJ;AREADO;MG;24;144;
TRES RIOS;RJ;ASTOLFO DUTRA;MG;3;96;
TRES RIOS;RJ;BAEPENDI;MG;5;96;
TRES RIOS;RJ;BALDIM;MG;24;120;
TRES RIOS;RJ;BAMBUI;MG;26;144;
TRES RIOS;RJ;BANDEIRA DO SUL;MG;25;144;
TRES RIOS;RJ;BARAO DE COCAIS;MG;24;120;
TRES RIOS;RJ;BARBACENA;MG;3;96;
TRES RIOS;RJ;BARROSO;MG;4;96;
TRES RIOS;RJ;BELA VISTA DE MINAS;MG;24;120;
TRES RIOS;RJ;BELO HORIZONTE;MG;6;120;
TRES RIOS;RJ;BELO ORIENTE;MG;24;144;
TRES RIOS;RJ;BELO VALE;MG;5;96;
TRES RIOS;RJ;BETIM;MG;6;120;
TRES RIOS;RJ;BICAS;MG;2;72;
TRES RIOS;RJ;BOA ESPERANCA;MG;24;120;
TRES RIOS;RJ;BOCAIUVA;MG;35;168;
TRES RIOS;RJ;BOM DESPACHO;MG;24;144;
TRES RIOS;RJ;BOM JESUS DO AMPARO;MG;24;120;
TRES RIOS;RJ;BONFIM;MG;6;120;
TRES RIOS;RJ;BORDA DA MATA;MG;24;120;
TRES RIOS;RJ;BOTELHOS;MG;25;144;
TRES RIOS;RJ;BRASILIA DE MINAS;MG;44;192;
TRES RIOS;RJ;BRASOPOLIS;MG;6;120;
TRES RIOS;RJ;BRUMADINHO;MG;6;120;
TRES RIOS;RJ;BUENOPOLIS;MG;31;168;
TRES RIOS;RJ;BURITIZEIRO;MG;34;168;
TRES RIOS;RJ;CAETANOPOLIS;MG;24;120;
TRES RIOS;RJ;CAETE;MG;24;120;
TRES RIOS;RJ;CALDAS;MG;24;120;
TRES RIOS;RJ;CAMANDUCAIA;MG;24;120;
TRES RIOS;RJ;CAMBUI;MG;24;120;
TRES RIOS;RJ;CAMBUQUIRA;MG;6;120;
TRES RIOS;RJ;CAMPANARIO;MG;28;144;
TRES RIOS;RJ;CAMPANHA;MG;6;120;
TRES RIOS;RJ;CAMPINA VERDE;MG;49;192;
TRES RIOS;RJ;CAMPO BELO;MG;24;120;
TRES RIOS;RJ;CAMPO FLORIDO;MG;44;192;
TRES RIOS;RJ;CAMPOS GERAIS;MG;24;120;
TRES RIOS;RJ;CANAPOLIS;MG;49;192;
TRES RIOS;RJ;CAPELINHA;MG;38;168;
TRES RIOS;RJ;CAPIM BRANCO;MG;24;120;
TRES RIOS;RJ;CAPINOPOLIS;MG;51;192;
TRES RIOS;RJ;CAPUTIRA;MG;6;120;
TRES RIOS;RJ;CARANDAI;MG;4;96;
TRES RIOS;RJ;CARANGOLA;MG;5;96;
TRES RIOS;RJ;CARATINGA;MG;24;120;
TRES RIOS;RJ;CARLOS CHAGAS;MG;38;168;
TRES RIOS;RJ;CARMO DA MATA;MG;6;120;
TRES RIOS;RJ;CARMO DO CAJURU;MG;24;120;
TRES RIOS;RJ;CARMO DO PARANAIBA;MG;33;168;
TRES RIOS;RJ;CARMOPOLIS DE MINAS;MG;6;120;
TRES RIOS;RJ;CARRANCAS;MG;5;96;
TRES RIOS;RJ;CATAGUASES;MG;3;96;
TRES RIOS;RJ;CAXAMBU;MG;5;96;
TRES RIOS;RJ;CENTRALINA;MG;49;192;
TRES RIOS;RJ;CLAUDIO;MG;6;120;
TRES RIOS;RJ;COLUNA;MG;34;168;
TRES RIOS;RJ;COMENDADOR GOMES;MG;46;192;
TRES RIOS;RJ;CONCEICAO DA APARECIDA;MG;26;144;
TRES RIOS;RJ;CONCEICAO DAS ALAGOAS;MG;40;168;
TRES RIOS;RJ;CONCEICAO DOS OUROS;MG;24;120;
TRES RIOS;RJ;CONFINS;MG;24;120;
TRES RIOS;RJ;CONGONHAS;MG;5;96;
TRES RIOS;RJ;CONQUISTA;MG;39;168;
TRES RIOS;RJ;CONSELHEIRO LAFAIETE;MG;4;96;
TRES RIOS;RJ;CONSELHEIRO PENA;MG;29;144;
TRES RIOS;RJ;CONTAGEM;MG;6;96;
TRES RIOS;RJ;CORDISBURGO;MG;24;120;
TRES RIOS;RJ;CORINTO;MG;27;144;
TRES RIOS;RJ;COROMANDEL;MG;40;168;
TRES RIOS;RJ;CORONEL FABRICIANO;MG;24;120;
TRES RIOS;RJ;CORREGO DANTA;MG;27;144;
TRES RIOS;RJ;CRISTIANO OTONI;MG;4;96;
TRES RIOS;RJ;CRUZEIRO DA FORTALEZA;MG;35;168;
TRES RIOS;RJ;CURVELO;MG;25;144;
TRES RIOS;RJ;DIAMANTINA;MG;31;168;
TRES RIOS;RJ;DIVINO;MG;5;96;
TRES RIOS;RJ;DIVINOPOLIS;MG;24;120;
TRES RIOS;RJ;DOM CAVATI;MG;24;120;
TRES RIOS;RJ;DORES DO INDAIA;MG;27;144;
TRES RIOS;RJ;ELOI MENDES;MG;24;120;
TRES RIOS;RJ;ENGENHEIRO CALDAS;MG;24;120;
TRES RIOS;RJ;ENGENHEIRO NAVARRO;MG;34;168;
TRES RIOS;RJ;ENTRE RIOS DE MINAS;MG;5;96;
TRES RIOS;RJ;ESMERALDAS;MG;24;120;
TRES RIOS;RJ;ESPERA FELIZ;MG;5;96;
TRES RIOS;RJ;ESPINOSA;MG;51;192;
TRES RIOS;RJ;ESTIVA;MG;24;120;
TRES RIOS;RJ;EXTREMA;MG;24;144;
TRES RIOS;RJ;FELIXLANDIA;MG;26;144;
TRES RIOS;RJ;FLORESTAL;MG;24;120;
TRES RIOS;RJ;FORMIGA;MG;24;120;
TRES RIOS;RJ;FRANCISCO SA;MG;40;168;
TRES RIOS;RJ;FREI INOCENCIO;MG;27;144;
TRES RIOS;RJ;FRONTEIRA;MG;44;192;
TRES RIOS;RJ;FRUTAL;MG;44;192;
TRES RIOS;RJ;GOVERNADOR VALADARES;MG;25;144;
TRES RIOS;RJ;GUANHAES;MG;29;144;
TRES RIOS;RJ;GUAPE;MG;24;144;
TRES RIOS;RJ;GUARANESIA;MG;27;144;
TRES RIOS;RJ;GUARDA MOR;MG;43;192;
TRES RIOS;RJ;GUAXUPE;MG;27;144;
TRES RIOS;RJ;GUIMARANIA;MG;36;168;
TRES RIOS;RJ;GURINHATA;MG;52;192;
TRES RIOS;RJ;IBIA;MG;32;168;
TRES RIOS;RJ;IBIRITE;MG;6;120;
TRES RIOS;RJ;IGARAPE;MG;6;120;
TRES RIOS;RJ;IGUATAMA;MG;25;144;
TRES RIOS;RJ;INDIANOPOLIS;MG;42;192;
TRES RIOS;RJ;INHAPIM;MG;24;120;
